Time step,Uncertainty,Uncertainty,Uncertainty,Uncertainty,Uncertainty,Uncertainty,Uncertainty
,dynamic,f=36,f=30,f=24,f=18,f=15,f=12
363,0.01025,0.011726,0.010739,0.010319,0.010194,0.010587,0.473413
364,0.010249,0.011713,0.010737,0.010317,0.010194,0.010576,0.472416
365,0.010251,0.011703,0.010736,0.010316,0.010196,0.01057,0.471466
366,0.010251,0.011691,0.010735,0.010314,0.010197,0.010562,0.470606
367,0.010249,0.011676,0.010733,0.010313,0.010198,0.010556,0.469722
368,0.010247,0.011665,0.010731,0.010312,0.010199,0.010552,0.468738
369,0.010248,0.011652,0.010731,0.010312,0.010198,0.010548,0.467781
370,0.010247,0.011641,0.01073,0.010311,0.010198,0.010544,0.466932
371,0.010247,0.01163,0.01073,0.010312,0.010198,0.010541,0.466055
372,0.010246,0.011619,0.010729,0.010313,0.010198,0.010534,0.465158
373,0.010245,0.011608,0.010728,0.010312,0.010197,0.010526,0.46426
374,0.010243,0.011596,0.010726,0.01031,0.010196,0.010518,0.463331
375,0.010242,0.011586,0.010725,0.01031,0.010196,0.010513,0.462422
376,0.01024,0.011573,0.010723,0.01031,0.010196,0.010512,0.461524
377,0.010239,0.011559,0.01072,0.010309,0.010195,0.010507,0.460623
378,0.01024,0.011544,0.010719,0.010308,0.010196,0.010502,0.459809
379,0.01024,0.011534,0.010717,0.010307,0.010195,0.010497,0.458892
380,0.01024,0.011524,0.010716,0.010308,0.010196,0.010489,0.45798
381,0.010241,0.011516,0.010715,0.010306,0.010196,0.010485,0.457137
382,0.010241,0.011505,0.010713,0.010307,0.010195,0.01048,0.456239
383,0.01024,0.011495,0.010714,0.010307,0.010197,0.010478,0.455355
384,0.01024,0.011485,0.010713,0.010307,0.010196,0.010477,0.454397
385,0.010242,0.011472,0.010712,0.010305,0.010196,0.010471,0.453594
386,0.010243,0.011462,0.01071,0.010305,0.010197,0.010466,0.452717
387,0.010242,0.011452,0.01071,0.010304,0.010197,0.010462,0.451814
388,0.010243,0.011442,0.01071,0.010305,0.010197,0.01046,0.450987
389,0.010243,0.011433,0.010708,0.010304,0.010195,0.010455,0.450118
390,0.010243,0.011422,0.010709,0.010304,0.010195,0.010452,0.449263
391,0.010243,0.011409,0.010709,0.010304,0.010195,0.010448,0.448399
392,0.010243,0.011402,0.010708,0.010302,0.010195,0.010444,0.447467
393,0.010242,0.011391,0.010707,0.010301,0.010194,0.010441,0.44653
394,0.01024,0.011382,0.010706,0.010301,0.010192,0.010439,0.445701
395,0.010239,0.011372,0.010704,0.010301,0.010191,0.010438,0.444872
396,0.010239,0.011364,0.010704,0.0103,0.010191,0.010434,0.443957
397,0.010238,0.011354,0.010704,0.0103,0.010192,0.01043,0.443108
398,0.010238,0.011345,0.010703,0.0103,0.010194,0.010429,0.44224
399,0.010236,0.011336,0.010703,0.010299,0.010195,0.010426,0.441382
400,0.010236,0.011326,0.010702,0.010299,0.010195,0.010423,0.440574
401,0.010237,0.011319,0.010703,0.0103,0.010195,0.010421,0.439707
402,0.010237,0.011309,0.010702,0.010301,0.010195,0.010416,0.438899
403,0.010236,0.011297,0.010701,0.010301,0.010194,0.010415,0.438033
404,0.010236,0.011289,0.0107,0.0103,0.010193,0.010412,0.437226
405,0.010236,0.011278,0.010698,0.010301,0.010193,0.010408,0.436398
406,0.010237,0.011271,0.010698,0.010303,0.010193,0.010404,0.435557
407,0.010235,0.011261,0.010698,0.010301,0.010192,0.010404,0.434743
408,0.010233,0.011251,0.010698,0.010301,0.010192,0.010403,0.433906
409,0.010231,0.011243,0.010697,0.0103,0.010193,0.010403,0.433134
410,0.010231,0.011232,0.010697,0.010298,0.010193,0.010401,0.432238
411,0.010231,0.011224,0.010693,0.010295,0.010194,0.010398,0.431435
412,0.01023,0.011213,0.010691,0.010296,0.010196,0.010398,0.430607
413,0.01023,0.011202,0.010692,0.010298,0.010193,0.010396,0.429755
414,0.01023,0.011191,0.01069,0.010296,0.010191,0.010396,0.428911
415,0.010229,0.011182,0.010689,0.010297,0.01019,0.010395,0.428134
416,0.010229,0.011173,0.010689,0.010296,0.010191,0.01039,0.4273
417,0.010229,0.011167,0.010688,0.010298,0.010191,0.010391,0.426545
418,0.01023,0.011152,0.010688,0.010298,0.01019,0.010391,0.425708
419,0.01023,0.011141,0.010687,0.010298,0.01019,0.010391,0.424835
420,0.010228,0.011131,0.010687,0.010298,0.010189,0.010389,0.424005
421,0.010228,0.011121,0.010685,0.010297,0.010189,0.010386,0.423126
422,0.010227,0.01111,0.010684,0.010296,0.01019,0.010384,0.422298
423,0.010228,0.011103,0.010684,0.010297,0.010189,0.010383,0.421523
424,0.010226,0.011094,0.010684,0.010296,0.010189,0.010382,0.420635
425,0.010227,0.011086,0.010685,0.010296,0.010189,0.010383,0.41983
426,0.010225,0.011077,0.010684,0.010296,0.010189,0.010381,0.419103
427,0.010224,0.011068,0.010683,0.010295,0.01019,0.010377,0.418305
428,0.010224,0.011061,0.010682,0.010296,0.01019,0.010376,0.417486
429,0.010224,0.011054,0.01068,0.010297,0.010191,0.010374,0.416697
430,0.010226,0.011048,0.010679,0.010298,0.01019,0.010373,0.415951
431,0.010225,0.011043,0.010677,0.010296,0.010188,0.010374,0.41506
432,0.010225,0.011036,0.010675,0.010297,0.010188,0.010371,0.414248
433,0.010225,0.011031,0.010674,0.010295,0.010188,0.010369,0.413428
434,0.010226,0.011025,0.010672,0.010295,0.010187,0.01037,0.412617
435,0.010227,0.011017,0.010671,0.010295,0.010187,0.010369,0.411889
436,0.010226,0.011011,0.010669,0.010294,0.010186,0.010369,0.411072
437,0.010228,0.011003,0.010669,0.010295,0.010186,0.010368,0.410375
438,0.010227,0.010995,0.010668,0.010294,0.010186,0.010367,0.409602
439,0.010225,0.010988,0.010668,0.010294,0.010186,0.010369,0.408805
440,0.010224,0.010983,0.010666,0.010291,0.010186,0.01037,0.408045
441,0.010225,0.010979,0.010666,0.010291,0.010185,0.010368,0.407333
442,0.010222,0.010973,0.010664,0.010292,0.010184,0.010371,0.406593
443,0.010222,0.010967,0.010664,0.010291,0.010183,0.01037,0.405862
444,0.010222,0.010962,0.010664,0.010291,0.010182,0.01037,0.405139
445,0.010221,0.010956,0.010664,0.010292,0.010182,0.010371,0.404355
446,0.01022,0.01095,0.010663,0.010291,0.010182,0.010372,0.403624
447,0.01022,0.010944,0.010661,0.010293,0.010183,0.010369,0.402903
448,0.01022,0.010938,0.010661,0.010294,0.010181,0.010366,0.402067
449,0.01022,0.010934,0.010659,0.010294,0.010181,0.010367,0.401269
450,0.01022,0.010929,0.010659,0.010294,0.010182,0.010369,0.400546
451,0.010219,0.010922,0.010658,0.010293,0.010182,0.010369,0.399776
452,0.01022,0.010917,0.010658,0.010294,0.010181,0.010366,0.398958
453,0.01022,0.010911,0.010657,0.010293,0.010182,0.010367,0.398211
454,0.010221,0.010905,0.010655,0.010292,0.010181,0.010363,0.397466
455,0.01022,0.0109,0.010656,0.010292,0.010181,0.010364,0.396737
456,0.010221,0.010896,0.010655,0.010291,0.010182,0.010365,0.395952
457,0.010222,0.010891,0.010654,0.010293,0.010181,0.010365,0.395208
458,0.010221,0.010886,0.010654,0.010292,0.01018,0.010365,0.394468
459,0.010221,0.010879,0.010653,0.010292,0.01018,0.010364,0.393652
460,0.010219,0.010874,0.010652,0.01029,0.010179,0.010362,0.392848
461,0.01022,0.010868,0.010652,0.010292,0.01018,0.010361,0.39206
462,0.01022,0.010864,0.010651,0.010291,0.01018,0.010358,0.391426
463,0.01022,0.010859,0.010652,0.010292,0.010179,0.010358,0.390717
464,0.010221,0.010854,0.010652,0.010291,0.010177,0.010357,0.38999
465,0.01022,0.010851,0.010652,0.010292,0.010178,0.010357,0.389224
466,0.01022,0.010847,0.01065,0.010292,0.010181,0.010355,0.388476
467,0.010219,0.010842,0.01065,0.010291,0.010182,0.010355,0.387727
468,0.01022,0.010839,0.010648,0.010292,0.010181,0.010355,0.38695
469,0.010221,0.010836,0.010649,0.010291,0.010178,0.010356,0.386221
470,0.010222,0.010833,0.010649,0.010294,0.010179,0.010357,0.385493
471,0.010221,0.010829,0.010648,0.010295,0.010178,0.010358,0.384756
472,0.010222,0.010824,0.010649,0.010294,0.010177,0.010354,0.384025
473,0.010221,0.01082,0.010648,0.010294,0.010178,0.010356,0.383303
474,0.010222,0.010817,0.010646,0.010293,0.010177,0.010352,0.382619
475,0.010222,0.010815,0.010646,0.010293,0.010175,0.010351,0.381915
476,0.010224,0.010811,0.010645,0.010294,0.010175,0.010348,0.381232
477,0.010227,0.010809,0.010644,0.010294,0.010175,0.010346,0.380459
478,0.010225,0.010804,0.010645,0.010293,0.010175,0.010346,0.379714
479,0.010225,0.010802,0.010644,0.010294,0.010176,0.010346,0.379033
480,0.010223,0.0108,0.010643,0.010293,0.010175,0.010347,0.378341
481,0.010223,0.010798,0.010643,0.010293,0.010176,0.010347,0.37768
482,0.010223,0.010794,0.010643,0.010292,0.010176,0.010348,0.377031
483,0.010223,0.01079,0.010642,0.010294,0.010178,0.010346,0.37632
484,0.010223,0.010788,0.010642,0.010293,0.010178,0.010347,0.37561
485,0.010222,0.010784,0.010641,0.010292,0.010175,0.010349,0.374916
486,0.010223,0.010781,0.010641,0.01029,0.010175,0.010349,0.374218
487,0.010225,0.010779,0.01064,0.01029,0.010175,0.01035,0.373418
488,0.010226,0.010777,0.010639,0.010288,0.010176,0.010349,0.372739
489,0.010226,0.010774,0.010639,0.010289,0.010177,0.010349,0.372033
490,0.010225,0.010772,0.010637,0.010287,0.010178,0.010349,0.371363
491,0.010225,0.01077,0.010638,0.010286,0.010178,0.010348,0.370714
492,0.010223,0.010769,0.010637,0.010287,0.010175,0.010347,0.370028
493,0.010224,0.010768,0.010637,0.010286,0.010176,0.010348,0.369278
494,0.010223,0.010766,0.010636,0.010286,0.010178,0.010349,0.368592
495,0.010223,0.010765,0.010635,0.010288,0.010177,0.010352,0.367896
496,0.010222,0.010763,0.010634,0.010289,0.010179,0.010352,0.367167
497,0.010222,0.01076,0.010633,0.010288,0.010178,0.010353,0.366412
498,0.010221,0.010758,0.010631,0.010288,0.010177,0.010355,0.365715
499,0.010221,0.010754,0.010629,0.010289,0.010176,0.010355,0.364946
500,0.010221,0.010753,0.010628,0.010289,0.010177,0.010353,0.364219
501,0.010221,0.010752,0.010627,0.010287,0.010178,0.010354,0.363525
502,0.010221,0.01075,0.010627,0.010287,0.010179,0.010355,0.362869
503,0.010219,0.010748,0.010626,0.010289,0.01018,0.010354,0.362182
504,0.010219,0.010745,0.010626,0.01029,0.010181,0.010353,0.361554
505,0.010218,0.010744,0.010625,0.010289,0.010179,0.010352,0.360884
506,0.010217,0.010741,0.010623,0.010289,0.010178,0.010353,0.360186
507,0.010219,0.01074,0.010622,0.010287,0.01018,0.010355,0.359489
508,0.010219,0.010738,0.010621,0.010284,0.01018,0.010354,0.358876
509,0.010218,0.010735,0.010621,0.010286,0.010181,0.010354,0.358175
510,0.010218,0.010733,0.010619,0.010286,0.010177,0.010352,0.357531
511,0.010218,0.010731,0.010619,0.010286,0.010179,0.010352,0.356831
512,0.010217,0.010729,0.010619,0.010286,0.010179,0.010351,0.356192
513,0.010215,0.01073,0.010619,0.010285,0.010178,0.010351,0.355549
514,0.010215,0.010728,0.010617,0.010284,0.010179,0.010352,0.354864
515,0.010216,0.010727,0.010615,0.010284,0.01018,0.010352,0.354239
516,0.010217,0.010724,0.010614,0.010285,0.010181,0.010353,0.35358
517,0.010216,0.010723,0.010612,0.010285,0.010183,0.010357,0.352965
518,0.010213,0.010721,0.010611,0.010285,0.010183,0.010356,0.352263
519,0.010212,0.010718,0.010609,0.010285,0.010182,0.010356,0.351615
520,0.01021,0.010717,0.010607,0.010287,0.010183,0.010355,0.350941
521,0.010212,0.010716,0.010607,0.010286,0.010184,0.010354,0.350282
522,0.010213,0.010714,0.010607,0.010286,0.010184,0.010352,0.349654
523,0.010215,0.010712,0.010606,0.010287,0.010183,0.010352,0.348968
524,0.010214,0.010711,0.010605,0.010286,0.010183,0.010352,0.348248
525,0.010215,0.01071,0.010603,0.010287,0.010183,0.010354,0.3476
526,0.010216,0.010708,0.010601,0.010287,0.010182,0.010354,0.346938
527,0.010217,0.010707,0.0106,0.010286,0.01018,0.010352,0.346233
528,0.010216,0.010704,0.0106,0.010286,0.010181,0.010354,0.345591
529,0.010213,0.010703,0.010599,0.010285,0.010179,0.010354,0.344937
530,0.010214,0.010701,0.010598,0.010284,0.010179,0.010356,0.344259
531,0.010213,0.010698,0.010598,0.010285,0.01018,0.010352,0.343593
532,0.010213,0.010697,0.010597,0.010285,0.010181,0.010352,0.342965
533,0.010214,0.010694,0.010596,0.010285,0.010181,0.010354,0.342283
534,0.010214,0.010691,0.010596,0.010284,0.01018,0.010355,0.34165
535,0.010214,0.010689,0.010596,0.010285,0.01018,0.010356,0.341026
536,0.010213,0.010687,0.010596,0.010286,0.010181,0.010354,0.340382
537,0.010215,0.010684,0.010595,0.010286,0.01018,0.010353,0.339711
538,0.010215,0.010683,0.010596,0.010285,0.01018,0.010352,0.33902
539,0.010216,0.010681,0.010596,0.010288,0.01018,0.010352,0.338333
540,0.010216,0.010679,0.010594,0.010287,0.010179,0.01035,0.337649
541,0.010215,0.010678,0.010594,0.010287,0.010178,0.01035,0.336946
542,0.010212,0.010675,0.010593,0.010287,0.010178,0.010352,0.33631
543,0.010211,0.010673,0.010591,0.010286,0.010176,0.010351,0.335705
544,0.010209,0.01067,0.010591,0.010287,0.010176,0.010352,0.33509
545,0.010208,0.010668,0.010591,0.010289,0.010177,0.010353,0.334424
546,0.010209,0.010666,0.010589,0.010288,0.010178,0.010352,0.333794
547,0.010208,0.010664,0.010588,0.010288,0.010176,0.010354,0.333141
548,0.010208,0.010663,0.010587,0.010288,0.010177,0.010352,0.332478
549,0.010209,0.010661,0.010586,0.010287,0.010175,0.010353,0.331868
550,0.010209,0.01066,0.010586,0.010287,0.010174,0.010352,0.331273
551,0.010208,0.010658,0.010585,0.010286,0.010173,0.010353,0.330706
552,0.010207,0.010658,0.010586,0.010287,0.010174,0.010355,0.330098
553,0.010205,0.010656,0.010586,0.010288,0.010173,0.010352,0.329498
554,0.010206,0.010654,0.010585,0.010288,0.010175,0.010352,0.328922
555,0.010205,0.010652,0.010584,0.010287,0.010176,0.010354,0.328375
556,0.010205,0.01065,0.010582,0.010287,0.010176,0.010355,0.327707
557,0.010206,0.010648,0.010581,0.010286,0.010176,0.010356,0.327131
558,0.010207,0.010646,0.010581,0.010285,0.010176,0.010356,0.326436
559,0.010205,0.010645,0.010581,0.010286,0.010177,0.010355,0.325813
560,0.010207,0.010643,0.010581,0.010287,0.010176,0.010355,0.3252
561,0.010207,0.01064,0.01058,0.010285,0.010175,0.010356,0.324556
562,0.010205,0.010638,0.010579,0.010284,0.010174,0.010355,0.324036
563,0.010206,0.010637,0.010578,0.010283,0.010174,0.010355,0.323432
564,0.010205,0.010636,0.010578,0.010284,0.010175,0.010357,0.322864
565,0.010204,0.010634,0.010577,0.010285,0.010174,0.010359,0.322264
566,0.010205,0.010634,0.010576,0.010282,0.010175,0.010357,0.321638
567,0.010204,0.010632,0.010576,0.010282,0.010177,0.010355,0.321032
568,0.010204,0.010631,0.010575,0.010281,0.010178,0.010356,0.320407
569,0.010204,0.01063,0.010575,0.01028,0.010177,0.010357,0.319765
570,0.010204,0.010628,0.010575,0.010282,0.010178,0.010356,0.319139
571,0.010205,0.010626,0.010574,0.010282,0.010178,0.010356,0.318605
572,0.010209,0.010625,0.010574,0.010282,0.010177,0.010354,0.318066
573,0.010208,0.010624,0.010573,0.01028,0.010175,0.010354,0.317527
574,0.010207,0.010621,0.010572,0.010281,0.010174,0.010351,0.316966
575,0.010208,0.01062,0.010571,0.01028,0.010174,0.010351,0.316408
576,0.010205,0.010618,0.010571,0.010281,0.010175,0.010352,0.315816
577,0.010207,0.010618,0.01057,0.01028,0.010173,0.01035,0.315227
578,0.010206,0.010614,0.01057,0.010281,0.010174,0.01035,0.314565
579,0.010209,0.010613,0.01057,0.010281,0.010173,0.010352,0.313995
580,0.010208,0.010612,0.010571,0.01028,0.010173,0.01035,0.313371
581,0.010208,0.010613,0.01057,0.010279,0.010174,0.010351,0.312721
582,0.010208,0.010612,0.010571,0.010279,0.010175,0.01035,0.312136
583,0.01021,0.010611,0.010571,0.010279,0.010175,0.010349,0.311561
584,0.010209,0.01061,0.010569,0.010279,0.010176,0.010352,0.311008
585,0.010211,0.010609,0.010568,0.010279,0.010177,0.010352,0.310454
586,0.01021,0.010608,0.010568,0.010279,0.010176,0.01035,0.309902
587,0.010209,0.010607,0.010567,0.010279,0.010177,0.010351,0.309283
588,0.010209,0.010606,0.010567,0.010281,0.010176,0.010351,0.308703
589,0.010209,0.010606,0.010568,0.01028,0.010175,0.010349,0.308179
590,0.010208,0.010604,0.010567,0.010279,0.010175,0.010349,0.307641
591,0.010208,0.010604,0.010565,0.01028,0.010175,0.010349,0.307101
592,0.010209,0.010604,0.010564,0.010279,0.010177,0.010349,0.306582
593,0.010208,0.010603,0.010564,0.010279,0.010177,0.010352,0.306033
594,0.010209,0.010602,0.010564,0.010278,0.010176,0.01035,0.305528
595,0.01021,0.010602,0.010565,0.010279,0.010175,0.01035,0.304943
596,0.010211,0.010601,0.010565,0.010279,0.010174,0.01035,0.304356
597,0.010212,0.0106,0.010565,0.010278,0.010174,0.01035,0.303772
598,0.010213,0.010597,0.010565,0.010279,0.010173,0.010353,0.303235
599,0.010212,0.010596,0.010566,0.010279,0.010172,0.010352,0.302675
600,0.010211,0.010593,0.010567,0.010277,0.010172,0.010353,0.302098
601,0.010211,0.010592,0.010566,0.010277,0.010171,0.01035,0.301573
602,0.010209,0.010591,0.010565,0.010279,0.01017,0.01035,0.301029
603,0.010211,0.01059,0.010565,0.010278,0.010169,0.010347,0.300422
604,0.010212,0.010589,0.010564,0.010279,0.010167,0.010348,0.299917
605,0.010212,0.010587,0.010565,0.010278,0.010169,0.01035,0.299358
606,0.010214,0.010586,0.010565,0.010279,0.010168,0.01035,0.298797
607,0.010213,0.010585,0.010564,0.010279,0.010167,0.010352,0.298285
608,0.010214,0.010584,0.010563,0.010278,0.010167,0.010352,0.297714
609,0.010213,0.010582,0.010564,0.010278,0.010166,0.010353,0.297171
610,0.010213,0.010582,0.010563,0.010279,0.010166,0.010351,0.296636
611,0.010214,0.010582,0.010563,0.01028,0.010166,0.010352,0.296092
612,0.010213,0.010581,0.010563,0.010279,0.010166,0.010352,0.295559
613,0.010211,0.010579,0.010563,0.01028,0.010165,0.010352,0.294948
614,0.01021,0.010578,0.010563,0.01028,0.010165,0.010352,0.294384
615,0.010209,0.010577,0.010562,0.01028,0.010166,0.01035,0.293955
616,0.01021,0.010577,0.01056,0.010279,0.010165,0.010352,0.293387
617,0.010211,0.010577,0.010559,0.010281,0.010167,0.010356,0.292925
618,0.01021,0.010576,0.010558,0.010282,0.010168,0.010352,0.292432
619,0.010207,0.010576,0.010558,0.01028,0.01017,0.010352,0.29193
620,0.010207,0.010574,0.010559,0.010278,0.01017,0.010351,0.291402
621,0.010208,0.010572,0.010558,0.010276,0.010171,0.01035,0.290815
622,0.010209,0.010572,0.010558,0.010275,0.010169,0.010347,0.290337
623,0.010209,0.010572,0.010558,0.010275,0.01017,0.01035,0.289823
624,0.010208,0.010572,0.010558,0.010276,0.01017,0.010348,0.289307
625,0.010207,0.010571,0.010558,0.010276,0.010171,0.010346,0.288714
626,0.010207,0.010569,0.01056,0.010275,0.01017,0.010348,0.288194
627,0.010208,0.010569,0.01056,0.010275,0.010168,0.010347,0.287693
628,0.010208,0.010568,0.01056,0.010274,0.010167,0.010346,0.287186
629,0.010206,0.010567,0.010559,0.010275,0.010167,0.010344,0.286659
630,0.010206,0.010567,0.010559,0.010275,0.010167,0.010344,0.286113
631,0.010206,0.010566,0.010559,0.010276,0.010171,0.010345,0.285547
632,0.010207,0.010566,0.010559,0.010277,0.01017,0.010345,0.285086
633,0.010206,0.010565,0.01056,0.010275,0.010172,0.010346,0.284586
634,0.010207,0.010564,0.01056,0.010276,0.01017,0.010347,0.284057
635,0.010205,0.010563,0.010561,0.010279,0.010171,0.010348,0.283552
636,0.010204,0.010562,0.010561,0.010279,0.010171,0.010348,0.283049
637,0.010205,0.010561,0.01056,0.010278,0.010171,0.010347,0.282505
638,0.010206,0.01056,0.01056,0.010276,0.010171,0.010349,0.282036
639,0.010206,0.01056,0.01056,0.010275,0.010169,0.010351,0.281467
640,0.010206,0.01056,0.010558,0.010275,0.010167,0.01035,0.280956
641,0.010206,0.010559,0.010556,0.010275,0.010169,0.010353,0.280419
642,0.010207,0.010558,0.010556,0.010275,0.010168,0.010354,0.279926
643,0.010208,0.010557,0.010556,0.010275,0.010166,0.010353,0.279419
644,0.010209,0.010557,0.010555,0.010274,0.010167,0.010354,0.278911
645,0.010208,0.010557,0.010555,0.010275,0.010168,0.010353,0.278404
646,0.010209,0.010556,0.010554,0.010277,0.010165,0.010353,0.277925
647,0.01021,0.010555,0.010555,0.010277,0.010164,0.010354,0.277489
648,0.01021,0.010555,0.010557,0.010279,0.010165,0.010352,0.276993
649,0.010208,0.010555,0.010555,0.010279,0.010166,0.010351,0.276489
650,0.010208,0.010555,0.010555,0.01028,0.010168,0.01035,0.27598
651,0.010209,0.010556,0.010554,0.010279,0.010167,0.010352,0.275462
652,0.010209,0.010555,0.010554,0.010278,0.010168,0.01035,0.274962
653,0.01021,0.010554,0.010552,0.010277,0.010167,0.010351,0.274425
654,0.010211,0.010553,0.010552,0.010276,0.010167,0.01035,0.27393
655,0.01021,0.010552,0.010552,0.010276,0.010167,0.01035,0.27341
656,0.01021,0.01055,0.010553,0.010277,0.010167,0.01035,0.272894
657,0.010209,0.010548,0.010552,0.010278,0.010169,0.010353,0.272448
658,0.010208,0.010548,0.010553,0.010278,0.010172,0.010353,0.271983
659,0.010205,0.010549,0.010553,0.010276,0.010172,0.010351,0.27154
660,0.010206,0.010548,0.010552,0.010277,0.010172,0.01035,0.271063
661,0.010205,0.010547,0.010553,0.010276,0.010174,0.01035,0.270552
662,0.010207,0.010546,0.010553,0.010276,0.010175,0.010349,0.270097
663,0.010206,0.010545,0.010553,0.010277,0.010175,0.010348,0.269607
664,0.010207,0.010545,0.010554,0.010277,0.010176,0.010348,0.269118
665,0.010208,0.010546,0.010553,0.010276,0.010175,0.010348,0.268632
666,0.010205,0.010546,0.010554,0.010276,0.010171,0.010347,0.268134
667,0.010205,0.010546,0.010554,0.010276,0.010169,0.010348,0.26769
668,0.010204,0.010547,0.010554,0.010276,0.01017,0.010348,0.267238
669,0.010206,0.010546,0.010554,0.010276,0.010169,0.01035,0.266783
670,0.010205,0.010546,0.010553,0.010277,0.01017,0.010349,0.266278
671,0.010204,0.010546,0.010553,0.010278,0.01017,0.01035,0.26575
672,0.010204,0.010545,0.010554,0.010279,0.010171,0.010353,0.265234
673,0.010203,0.010544,0.010554,0.010279,0.010171,0.010351,0.264747
674,0.010204,0.010544,0.010553,0.010278,0.01017,0.010349,0.264306
675,0.010205,0.010543,0.010553,0.010278,0.010171,0.010343,0.263828
676,0.010203,0.010544,0.010553,0.010279,0.010171,0.010342,0.263365
677,0.010203,0.010543,0.010553,0.01028,0.010171,0.010342,0.262945
678,0.010202,0.010543,0.010553,0.010279,0.010171,0.010346,0.262485
679,0.010204,0.010542,0.010553,0.010277,0.01017,0.010346,0.261967
680,0.010205,0.010543,0.010552,0.010276,0.010168,0.010344,0.261476
681,0.010204,0.010543,0.010553,0.010277,0.010168,0.010342,0.26101
682,0.010205,0.010542,0.010553,0.010277,0.010168,0.010342,0.260533
683,0.010204,0.010542,0.010552,0.010278,0.010168,0.010343,0.26011
684,0.010206,0.010542,0.010552,0.010278,0.010168,0.010344,0.25965
685,0.010205,0.010541,0.010551,0.010275,0.010167,0.010342,0.259171
686,0.010204,0.010541,0.010551,0.010276,0.010168,0.010342,0.258718
687,0.010203,0.010541,0.01055,0.010277,0.010167,0.010341,0.258224
688,0.010204,0.010541,0.010549,0.010276,0.010168,0.010341,0.257752
689,0.010205,0.010541,0.010549,0.010276,0.010166,0.010341,0.25732
690,0.010206,0.01054,0.010549,0.010278,0.010166,0.01034,0.256859
691,0.010205,0.01054,0.010548,0.010277,0.010165,0.010337,0.25642
692,0.010205,0.010539,0.010548,0.010276,0.010165,0.010339,0.255991
693,0.010205,0.010538,0.010548,0.010276,0.010164,0.01034,0.255484
694,0.010204,0.010538,0.010548,0.010276,0.010163,0.010341,0.255077
695,0.010204,0.01054,0.010546,0.010275,0.010165,0.010342,0.254655
696,0.010204,0.01054,0.010546,0.010274,0.010163,0.01034,0.254197
697,0.010204,0.01054,0.010546,0.010275,0.010166,0.01034,0.253795
698,0.010205,0.01054,0.010546,0.010275,0.010167,0.010339,0.253358
699,0.010203,0.010539,0.010545,0.010277,0.010166,0.010339,0.252871
700,0.010203,0.01054,0.010547,0.010276,0.010165,0.01034,0.252449
701,0.010203,0.010539,0.010546,0.010276,0.010164,0.01034,0.252014
702,0.010204,0.010538,0.010546,0.010276,0.010165,0.010344,0.251611
703,0.010204,0.010537,0.010546,0.010275,0.010163,0.010345,0.251161
704,0.010205,0.010536,0.010546,0.010274,0.010162,0.010346,0.250703
705,0.010205,0.010536,0.010545,0.010274,0.010163,0.010347,0.250257
706,0.010204,0.010535,0.010545,0.010274,0.010164,0.010347,0.249856
707,0.010203,0.010535,0.010544,0.010274,0.010165,0.010346,0.249409
708,0.010203,0.010536,0.010543,0.010275,0.010167,0.010347,0.248959
709,0.010203,0.010536,0.010543,0.010273,0.010168,0.010347,0.248518
710,0.010204,0.010537,0.010542,0.010273,0.010166,0.010347,0.248057
711,0.010202,0.010536,0.010542,0.010272,0.010168,0.010349,0.24757
712,0.010201,0.010535,0.010541,0.010273,0.010166,0.010349,0.24717
713,0.010201,0.010534,0.010542,0.010273,0.010165,0.010346,0.246786
714,0.010201,0.010534,0.010541,0.010273,0.010165,0.010346,0.246384
715,0.010202,0.010534,0.010541,0.010273,0.010167,0.010346,0.245958
716,0.010203,0.010534,0.01054,0.010271,0.010167,0.010345,0.245506
717,0.010203,0.010533,0.010539,0.010272,0.010167,0.010345,0.245049
718,0.010203,0.010532,0.01054,0.010271,0.010165,0.010346,0.2446
719,0.010202,0.010532,0.010541,0.010272,0.010165,0.010346,0.244163
720,0.0102,0.010532,0.010542,0.010273,0.010163,0.010346,0.243745
721,0.010202,0.010531,0.010542,0.010273,0.010164,0.010345,0.243274
722,0.010202,0.01053,0.010543,0.010273,0.010167,0.010347,0.242856
723,0.010202,0.010531,0.010543,0.010273,0.010167,0.010346,0.242409
724,0.010202,0.010531,0.010543,0.010272,0.010168,0.010348,0.242
725,0.010203,0.010531,0.010543,0.010271,0.010168,0.010348,0.24155
726,0.010203,0.01053,0.010542,0.010271,0.010168,0.01035,0.241127
727,0.010203,0.01053,0.010541,0.010271,0.010168,0.01035,0.240698
728,0.010205,0.010529,0.010542,0.01027,0.010167,0.010352,0.240303
729,0.010206,0.010528,0.010543,0.01027,0.010168,0.010352,0.239927
730,0.010205,0.010528,0.010542,0.010271,0.010168,0.01035,0.239523
731,0.010205,0.010527,0.010542,0.01027,0.010168,0.010346,0.239116
732,0.010202,0.010528,0.010541,0.01027,0.010168,0.010344,0.238734
733,0.010202,0.010526,0.010541,0.010271,0.010168,0.010344,0.238303
734,0.010202,0.010526,0.01054,0.010271,0.010168,0.010345,0.237956
735,0.0102,0.010525,0.01054,0.01027,0.010168,0.010344,0.237564
736,0.010199,0.010525,0.010539,0.01027,0.010171,0.010342,0.237193
737,0.010198,0.010523,0.010539,0.01027,0.010172,0.010342,0.236761
738,0.0102,0.010523,0.010538,0.01027,0.01017,0.01034,0.236375
