Time step	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty
	dynamic	f=36	f=30	f=24	f=18	f=15	f=12
370	0.010254	0.010747	0.010553	0.010224	0.010198	0.011412	0.774807
371	0.010255	0.01074	0.010551	0.010221	0.010199	0.011384	0.77438
372	0.010255	0.010733	0.010549	0.010222	0.010199	0.011357	0.773875
373	0.010254	0.010726	0.010547	0.010223	0.010197	0.011329	0.773382
374	0.010252	0.010719	0.010544	0.010224	0.010197	0.011301	0.772868
375	0.010251	0.010712	0.010544	0.010224	0.010199	0.011278	0.772349
376	0.010252	0.010704	0.010545	0.010223	0.0102	0.011254	0.771773
377	0.010249	0.010697	0.010543	0.010222	0.010201	0.011227	0.771288
378	0.010248	0.010689	0.010543	0.010224	0.0102	0.011201	0.770722
379	0.010248	0.010681	0.010543	0.010222	0.0102	0.01118	0.770297
380	0.010248	0.010673	0.010543	0.010222	0.0102	0.011161	0.769836
381	0.010246	0.010665	0.01054	0.010224	0.010199	0.01114	0.769302
382	0.010246	0.010657	0.01054	0.010224	0.0102	0.01112	0.768876
383	0.010246	0.010649	0.010538	0.010225	0.010199	0.011101	0.768312
384	0.010245	0.010644	0.010535	0.010226	0.0102	0.011086	0.767844
385	0.010242	0.010636	0.010531	0.010225	0.0102	0.011067	0.76729
386	0.010243	0.01063	0.010529	0.010224	0.0102	0.011047	0.766794
387	0.010242	0.010623	0.010529	0.010222	0.0102	0.011033	0.766247
388	0.010243	0.010616	0.010528	0.010221	0.010199	0.011012	0.76578
389	0.010242	0.010609	0.010524	0.01022	0.010198	0.010993	0.765307
390	0.010241	0.010604	0.010522	0.010221	0.010199	0.010979	0.764806
391	0.010242	0.010597	0.010522	0.010221	0.010201	0.010964	0.764371
392	0.010243	0.010594	0.010519	0.01022	0.010201	0.010949	0.763826
393	0.010241	0.010588	0.010517	0.010219	0.0102	0.010939	0.763318
394	0.01024	0.010581	0.010515	0.01022	0.0102	0.010925	0.762742
395	0.010243	0.010576	0.010512	0.010219	0.010198	0.010911	0.762234
396	0.010242	0.010571	0.010511	0.01022	0.010198	0.0109	0.761785
397	0.010242	0.010565	0.010511	0.010221	0.010201	0.010887	0.761356
398	0.010244	0.010559	0.010511	0.010221	0.010199	0.010872	0.760923
399	0.010242	0.010555	0.010509	0.01022	0.010198	0.010862	0.760446
400	0.010242	0.010551	0.010508	0.01022	0.010197	0.010853	0.759991
401	0.010242	0.010546	0.010506	0.010219	0.010198	0.01084	0.759464
402	0.010242	0.010542	0.010506	0.010219	0.010195	0.010829	0.758999
403	0.010241	0.010538	0.010504	0.010219	0.010196	0.010822	0.758455
404	0.010241	0.010534	0.010503	0.010218	0.010196	0.01081	0.75796
405	0.01024	0.01053	0.010502	0.010218	0.010197	0.010795	0.757454
406	0.010239	0.010526	0.010501	0.01022	0.010198	0.010786	0.756989
407	0.010239	0.010523	0.010499	0.010221	0.010198	0.010772	0.756568
408	0.01024	0.010521	0.010499	0.01022	0.010197	0.01076	0.756115
409	0.010241	0.010517	0.010497	0.01022	0.010199	0.010752	0.755635
410	0.01024	0.010513	0.010495	0.010223	0.010199	0.010743	0.755215
411	0.01024	0.010509	0.010495	0.010222	0.010197	0.010734	0.754752
412	0.010242	0.010506	0.010494	0.010223	0.010197	0.010725	0.754256
413	0.010243	0.010503	0.010493	0.010223	0.010198	0.010715	0.753806
414	0.010242	0.010501	0.010492	0.010223	0.010198	0.010704	0.753356
415	0.010241	0.010497	0.01049	0.010222	0.010199	0.010696	0.75288
416	0.01024	0.010496	0.01049	0.01022	0.010197	0.010688	0.752383
417	0.010239	0.010492	0.01049	0.010218	0.010197	0.010681	0.751944
418	0.010238	0.010487	0.010488	0.010217	0.010198	0.010673	0.751445
419	0.010239	0.010484	0.010486	0.010219	0.010197	0.010662	0.750963
420	0.010236	0.010481	0.010485	0.010218	0.010197	0.010659	0.750396
421	0.010233	0.010477	0.010485	0.010217	0.010196	0.010648	0.749889
422	0.010234	0.010476	0.010484	0.010218	0.010194	0.010642	0.749361
423	0.010236	0.010472	0.010482	0.010217	0.010195	0.010635	0.748933
424	0.010237	0.01047	0.010483	0.010218	0.010196	0.010628	0.748454
425	0.010237	0.010468	0.010484	0.010217	0.010196	0.010623	0.747978
426	0.010237	0.010464	0.010484	0.010216	0.010194	0.010618	0.747531
427	0.010236	0.010461	0.010483	0.010215	0.010194	0.010613	0.747093
428	0.010235	0.010458	0.010482	0.010216	0.010194	0.010607	0.746569
429	0.010236	0.010456	0.010482	0.010216	0.010193	0.0106	0.746154
430	0.010239	0.010454	0.010481	0.010217	0.010191	0.010593	0.745647
431	0.010237	0.010451	0.01048	0.010216	0.01019	0.010588	0.745192
432	0.010237	0.010448	0.010479	0.010216	0.01019	0.010582	0.744732
433	0.010235	0.010447	0.010478	0.010213	0.010189	0.010578	0.744262
434	0.010236	0.010443	0.010477	0.010212	0.010188	0.010575	0.743819
435	0.010236	0.010441	0.010475	0.010212	0.010187	0.01057	0.74327
436	0.010234	0.010438	0.010475	0.010213	0.010189	0.010567	0.742877
437	0.010235	0.010435	0.010476	0.010215	0.010191	0.010563	0.742412
438	0.010234	0.010433	0.010476	0.010215	0.010191	0.010561	0.741988
439	0.010236	0.010431	0.010475	0.010214	0.010192	0.010556	0.741567
440	0.010235	0.010429	0.010474	0.010215	0.010191	0.010555	0.7411
441	0.010234	0.010426	0.010474	0.010213	0.01019	0.010548	0.740652
442	0.010233	0.010425	0.010476	0.010216	0.010191	0.010542	0.740162
443	0.010232	0.010422	0.010475	0.010215	0.010192	0.010539	0.739689
444	0.010231	0.010419	0.010474	0.010215	0.01019	0.010533	0.739299
445	0.01023	0.010418	0.010475	0.010214	0.01019	0.010527	0.738817
446	0.010232	0.010416	0.010476	0.010214	0.01019	0.010526	0.738338
447	0.01023	0.010413	0.010474	0.010214	0.010193	0.010522	0.737809
448	0.01023	0.010411	0.010473	0.010214	0.010193	0.010518	0.737367
449	0.010231	0.01041	0.010473	0.010214	0.010194	0.010515	0.736972
450	0.01023	0.010408	0.010472	0.010214	0.010194	0.01051	0.736408
451	0.010229	0.010405	0.010473	0.010215	0.010193	0.010507	0.735923
452	0.01023	0.010404	0.010473	0.010213	0.010194	0.010503	0.7355
453	0.010229	0.010402	0.010473	0.010213	0.010193	0.010498	0.735033
454	0.010229	0.010401	0.010473	0.010215	0.010193	0.010496	0.734596
455	0.010229	0.010401	0.010472	0.010214	0.010194	0.010492	0.734161
456	0.010227	0.010398	0.010471	0.010212	0.010193	0.010492	0.733735
457	0.010229	0.010397	0.010471	0.010211	0.010193	0.010491	0.733338
458	0.01023	0.010394	0.01047	0.01021	0.010192	0.010489	0.732875
459	0.010228	0.010391	0.010469	0.010212	0.010194	0.010487	0.732407
460	0.010229	0.010387	0.010469	0.010212	0.010194	0.010484	0.731917
461	0.010228	0.010383	0.010469	0.010213	0.010193	0.01048	0.731494
462	0.010229	0.01038	0.010468	0.010213	0.010193	0.010477	0.731038
463	0.010227	0.010378	0.010468	0.010213	0.010193	0.010472	0.730588
464	0.010226	0.010374	0.010466	0.010216	0.010194	0.01047	0.730128
465	0.010227	0.010371	0.010466	0.010216	0.010194	0.01047	0.729616
466	0.010227	0.01037	0.010463	0.010216	0.010194	0.010468	0.729204
467	0.010228	0.010368	0.010463	0.010216	0.010195	0.010464	0.728756
468	0.010229	0.010366	0.010461	0.010216	0.010194	0.010461	0.728297
469	0.010227	0.010365	0.010461	0.010215	0.010195	0.01046	0.727862
470	0.010227	0.010362	0.010461	0.010216	0.010194	0.01046	0.727467
471	0.010227	0.010362	0.010462	0.010214	0.010194	0.010454	0.727019
472	0.010226	0.010357	0.01046	0.010213	0.01019	0.010453	0.72653
473	0.010225	0.010354	0.01046	0.010213	0.010194	0.010451	0.726144
474	0.010225	0.010353	0.010461	0.010211	0.010196	0.01045	0.725628
475	0.010224	0.01035	0.01046	0.010211	0.010195	0.010448	0.725123
476	0.010225	0.010346	0.010461	0.010212	0.010195	0.01045	0.724708
477	0.010224	0.010344	0.01046	0.010211	0.010193	0.010447	0.724227
478	0.010226	0.010343	0.010461	0.010211	0.010191	0.010442	0.723766
479	0.010223	0.010338	0.01046	0.010211	0.010191	0.010443	0.723349
480	0.010224	0.010333	0.010461	0.010211	0.01019	0.010439	0.722921
481	0.010223	0.010332	0.01046	0.01021	0.010193	0.010437	0.72252
482	0.010222	0.010329	0.010459	0.010209	0.010194	0.010438	0.722062
483	0.010221	0.010324	0.010458	0.01021	0.010195	0.010435	0.721562
484	0.010223	0.01032	0.010458	0.01021	0.010196	0.010432	0.721086
485	0.010223	0.010318	0.010458	0.010211	0.010195	0.010433	0.720696
486	0.010223	0.010314	0.010458	0.010211	0.010193	0.01043	0.720246
487	0.010222	0.010313	0.010458	0.010212	0.010192	0.010431	0.719764
488	0.010222	0.010311	0.010457	0.010209	0.010191	0.01043	0.719344
489	0.01022	0.010308	0.010457	0.010208	0.010191	0.010428	0.719011
490	0.01022	0.010305	0.010458	0.010207	0.01019	0.010428	0.718536
491	0.01022	0.010303	0.010456	0.010206	0.01019	0.010426	0.718063
492	0.010221	0.010301	0.010455	0.010207	0.010189	0.010426	0.717609
493	0.010221	0.010299	0.010454	0.010206	0.010191	0.010422	0.7172
494	0.010219	0.010299	0.010454	0.010205	0.010192	0.010422	0.716788
495	0.010219	0.010297	0.010456	0.010204	0.010194	0.010423	0.716367
496	0.010217	0.010294	0.010455	0.010205	0.010194	0.010422	0.715874
497	0.010217	0.010292	0.010453	0.010207	0.010193	0.010422	0.715464
498	0.010218	0.01029	0.010454	0.010207	0.010193	0.010422	0.714958
499	0.010218	0.010289	0.010454	0.010206	0.010194	0.01042	0.714516
500	0.010219	0.010287	0.010456	0.010204	0.010194	0.010421	0.713978
501	0.010218	0.010286	0.010457	0.010205	0.010194	0.010423	0.713604
502	0.010218	0.010286	0.010457	0.010204	0.010193	0.010422	0.713124
503	0.01022	0.010284	0.010457	0.010204	0.010193	0.010419	0.712637
504	0.010219	0.010284	0.010458	0.010206	0.010193	0.01042	0.712167
505	0.01022	0.010282	0.010458	0.010206	0.010191	0.010421	0.711656
506	0.01022	0.010279	0.010457	0.010206	0.010189	0.01042	0.711164
507	0.010221	0.010277	0.010456	0.010205	0.010192	0.010417	0.710661
508	0.010222	0.010276	0.010455	0.010205	0.01019	0.010415	0.710235
509	0.010222	0.010275	0.010454	0.010205	0.010191	0.010415	0.709833
510	0.010221	0.010274	0.010454	0.010206	0.010193	0.010411	0.709461
511	0.010221	0.010272	0.010454	0.010207	0.010191	0.010412	0.708972
512	0.010221	0.010269	0.010454	0.010209	0.010191	0.010411	0.708419
513	0.01022	0.010266	0.010455	0.010208	0.01019	0.010408	0.707959
514	0.010221	0.010265	0.010454	0.010207	0.010192	0.010407	0.707544
515	0.010219	0.010263	0.010454	0.010205	0.010191	0.010405	0.707095
516	0.010218	0.010261	0.010453	0.010206	0.010191	0.010404	0.706668
517	0.010217	0.010259	0.010452	0.010205	0.010191	0.010404	0.706213
518	0.010216	0.010258	0.010453	0.010203	0.010192	0.010405	0.705762
519	0.010217	0.010256	0.010452	0.010202	0.010191	0.010404	0.705341
520	0.010217	0.010256	0.010453	0.010203	0.010189	0.010409	0.704902
521	0.010217	0.010255	0.010453	0.010202	0.010189	0.010411	0.704367
522	0.010215	0.010256	0.010453	0.010202	0.010191	0.010408	0.703939
523	0.010214	0.010255	0.010452	0.010202	0.010189	0.01041	0.703431
524	0.010212	0.010254	0.010453	0.010203	0.010188	0.010408	0.703031
525	0.010212	0.010253	0.010455	0.010203	0.010186	0.010408	0.702527
526	0.010211	0.010253	0.010453	0.010203	0.010184	0.010408	0.702038
527	0.010213	0.010253	0.010452	0.010203	0.010185	0.010408	0.701617
528	0.010212	0.010252	0.010452	0.010201	0.010185	0.010408	0.701201
529	0.010212	0.010251	0.010451	0.010203	0.010184	0.010408	0.700761
530	0.010212	0.01025	0.010453	0.010203	0.010185	0.01041	0.70037
531	0.010214	0.010249	0.010451	0.010204	0.010184	0.010407	0.699992
532	0.010215	0.010248	0.01045	0.010203	0.010186	0.010409	0.699606
533	0.010215	0.010247	0.010451	0.010203	0.010185	0.010412	0.699134
534	0.010216	0.010245	0.010452	0.010202	0.010185	0.010412	0.6987
535	0.010215	0.010244	0.010453	0.010201	0.010184	0.010411	0.698289
536	0.010215	0.010244	0.010452	0.010201	0.010184	0.010408	0.697835
537	0.010215	0.010245	0.010454	0.0102	0.010184	0.010408	0.697322
538	0.010216	0.010245	0.010453	0.010199	0.010184	0.010408	0.696934
539	0.010217	0.010244	0.010452	0.010201	0.010184	0.010406	0.696523
540	0.010216	0.010243	0.010451	0.010202	0.010184	0.010407	0.696102
541	0.010215	0.010242	0.010449	0.010203	0.010184	0.010406	0.695629
542	0.010215	0.010242	0.010448	0.010202	0.010184	0.010407	0.695233
543	0.010215	0.010243	0.010447	0.010201	0.010184	0.010408	0.694701
544	0.010217	0.010242	0.010448	0.010203	0.010184	0.010408	0.694252
545	0.010218	0.010241	0.010449	0.010204	0.010185	0.010409	0.69379
546	0.010218	0.01024	0.010448	0.010204	0.010185	0.010409	0.693299
547	0.010218	0.010241	0.010448	0.010203	0.010184	0.010411	0.692853
548	0.010218	0.01024	0.010448	0.010201	0.010183	0.010413	0.692413
549	0.010215	0.010241	0.010447	0.0102	0.010182	0.010416	0.69201
550	0.010216	0.010241	0.010448	0.0102	0.01018	0.010416	0.691584
551	0.010215	0.01024	0.010448	0.010202	0.010182	0.010419	0.691175
552	0.010215	0.01024	0.01045	0.010201	0.010181	0.010419	0.690691
553	0.010215	0.01024	0.01045	0.010201	0.010182	0.010419	0.690263
554	0.010213	0.010239	0.010449	0.010201	0.010184	0.010419	0.689785
555	0.010213	0.010237	0.010449	0.010201	0.010183	0.010415	0.689367
556	0.010212	0.010237	0.010448	0.0102	0.010184	0.010411	0.688957
557	0.010212	0.010236	0.010448	0.010201	0.010184	0.01041	0.68856
558	0.010212	0.010234	0.010449	0.0102	0.010184	0.01041	0.688103
559	0.01021	0.010234	0.010449	0.0102	0.010186	0.010408	0.687711
560	0.01021	0.010232	0.010449	0.010199	0.010187	0.01041	0.68724
561	0.01021	0.010232	0.010449	0.010199	0.010188	0.01041	0.686818
562	0.010209	0.010232	0.010448	0.010198	0.010185	0.01041	0.686378
563	0.010209	0.010233	0.010449	0.010199	0.010181	0.010408	0.685948
564	0.01021	0.010232	0.010448	0.010197	0.01018	0.01041	0.685517
565	0.010207	0.010231	0.010446	0.010196	0.010181	0.010408	0.68507
566	0.010207	0.010231	0.010446	0.010198	0.01018	0.010407	0.684691
567	0.010207	0.010229	0.010446	0.010196	0.010178	0.010406	0.68426
568	0.010208	0.010228	0.010446	0.010197	0.01018	0.010408	0.683814
569	0.010209	0.010227	0.010447	0.010196	0.010181	0.010407	0.683414
570	0.010209	0.010226	0.010446	0.010196	0.010182	0.010409	0.682922
571	0.010211	0.010225	0.010445	0.010195	0.010183	0.010406	0.682455
572	0.010212	0.010225	0.010446	0.010195	0.010184	0.010407	0.682042
573	0.010212	0.010224	0.010447	0.010195	0.010184	0.010404	0.681583
574	0.010212	0.010224	0.010448	0.010194	0.010185	0.010405	0.681148
575	0.01021	0.010223	0.010448	0.010194	0.010182	0.010402	0.680765
576	0.010211	0.010223	0.010446	0.010193	0.010183	0.010401	0.680337
577	0.010212	0.010222	0.010446	0.010193	0.010185	0.010402	0.679896
578	0.010213	0.010223	0.010446	0.010194	0.010186	0.010403	0.679453
579	0.010214	0.010221	0.010447	0.010194	0.010186	0.010402	0.679026
580	0.010212	0.010219	0.010447	0.010194	0.010186	0.010402	0.678539
581	0.010213	0.01022	0.010446	0.010195	0.010186	0.010401	0.678182
582	0.010213	0.01022	0.010447	0.010194	0.010188	0.0104	0.677716
583	0.010215	0.010221	0.010445	0.010192	0.010189	0.010402	0.677291
584	0.010214	0.01022	0.010444	0.010192	0.010187	0.010401	0.676809
585	0.010214	0.010219	0.010446	0.010193	0.010188	0.0104	0.676392
586	0.010214	0.010219	0.010445	0.010195	0.010188	0.0104	0.675962
587	0.010213	0.010218	0.010446	0.010194	0.010191	0.0104	0.675565
588	0.010213	0.010218	0.010446	0.010195	0.010191	0.010399	0.67513
589	0.01021	0.010218	0.010444	0.010192	0.010193	0.010399	0.674713
590	0.010209	0.010218	0.010444	0.010192	0.010192	0.0104	0.674289
591	0.010208	0.010218	0.010445	0.010191	0.01019	0.0104	0.673837
592	0.010207	0.010217	0.010445	0.010191	0.010191	0.010403	0.673456
593	0.010208	0.010216	0.010444	0.010191	0.01019	0.010401	0.672995
594	0.010208	0.010216	0.010443	0.010192	0.010193	0.0104	0.672632
595	0.010206	0.010215	0.010442	0.010192	0.010191	0.010401	0.672239
596	0.010207	0.010215	0.010442	0.01019	0.010188	0.010401	0.671765
597	0.010206	0.010213	0.010441	0.010188	0.010189	0.010401	0.671384
598	0.010207	0.010213	0.010442	0.010187	0.010189	0.010403	0.67108
599	0.010208	0.010213	0.010441	0.010187	0.010188	0.010404	0.670538
600	0.010207	0.010212	0.010442	0.010188	0.010187	0.010405	0.670086
601	0.010209	0.010212	0.010441	0.010188	0.010188	0.010405	0.669676
602	0.010209	0.010211	0.010441	0.010189	0.010185	0.010405	0.669288
603	0.010209	0.01021	0.01044	0.010188	0.010185	0.010406	0.668844
604	0.01021	0.010209	0.01044	0.010187	0.010186	0.010407	0.668453
605	0.010212	0.010209	0.01044	0.010187	0.010186	0.010405	0.668063
606	0.010211	0.010208	0.01044	0.010188	0.010185	0.010401	0.667638
607	0.01021	0.010209	0.010442	0.01019	0.010184	0.010403	0.667234
608	0.010208	0.010209	0.010441	0.01019	0.010184	0.010404	0.666842
609	0.010207	0.010209	0.010442	0.010189	0.010184	0.010405	0.666415
610	0.010208	0.010209	0.010442	0.01019	0.010182	0.010403	0.666002
611	0.010208	0.010208	0.010442	0.010188	0.010181	0.010403	0.665556
612	0.010206	0.010208	0.010442	0.010188	0.01018	0.0104	0.665112
613	0.010206	0.010207	0.010441	0.010189	0.010181	0.0104	0.664676
614	0.010204	0.010206	0.010441	0.010188	0.010182	0.010397	0.664203
615	0.010205	0.010207	0.010442	0.010188	0.010181	0.010395	0.663778
616	0.010205	0.010205	0.01044	0.010184	0.010182	0.010394	0.663399
617	0.010206	0.010205	0.010439	0.010184	0.010184	0.010396	0.662999
618	0.010206	0.010206	0.010437	0.010185	0.010185	0.010396	0.662567
619	0.010206	0.010205	0.010436	0.010184	0.010185	0.0104	0.662207
620	0.010206	0.010204	0.010436	0.010184	0.010186	0.010399	0.661737
621	0.010207	0.010203	0.010433	0.010183	0.010187	0.010401	0.661351
622	0.010208	0.010202	0.010433	0.010184	0.010188	0.010402	0.660908
623	0.010209	0.0102	0.010434	0.010184	0.010189	0.010397	0.660447
624	0.010208	0.010201	0.010434	0.010185	0.01019	0.010397	0.659999
625	0.010208	0.010199	0.010434	0.010184	0.010187	0.010398	0.659592
626	0.010207	0.010199	0.010433	0.010185	0.010188	0.010397	0.659169
627	0.010206	0.010198	0.010434	0.010186	0.010185	0.010398	0.658779
628	0.010205	0.010197	0.010435	0.010186	0.010188	0.010397	0.658371
629	0.010205	0.010196	0.010434	0.010187	0.010188	0.010396	0.657977
630	0.010205	0.010196	0.010433	0.010187	0.010187	0.010396	0.657497
631	0.010203	0.010195	0.010431	0.010188	0.010187	0.010396	0.657186
632	0.010202	0.010193	0.010432	0.010189	0.010188	0.010396	0.656849
633	0.010202	0.010193	0.010432	0.010189	0.010189	0.010397	0.65642
634	0.010201	0.010192	0.010433	0.010189	0.010186	0.010397	0.656051
635	0.010203	0.010192	0.010432	0.010187	0.010186	0.010399	0.65564
636	0.010203	0.010192	0.01043	0.010189	0.010186	0.010398	0.655226
637	0.010204	0.010191	0.010429	0.010189	0.010186	0.010397	0.654844
638	0.010205	0.01019	0.010428	0.010189	0.010185	0.010397	0.654413
639	0.010205	0.010189	0.010427	0.01019	0.010186	0.010397	0.654054
640	0.010204	0.010188	0.010427	0.01019	0.010185	0.010399	0.653674
641	0.010204	0.010188	0.010427	0.010191	0.010184	0.0104	0.653274
642	0.010205	0.010187	0.010425	0.01019	0.010184	0.010396	0.652903
643	0.010205	0.010186	0.010425	0.01019	0.010186	0.010393	0.652525
644	0.010205	0.010187	0.010426	0.01019	0.010188	0.010395	0.65212
645	0.010205	0.010186	0.010423	0.010188	0.010187	0.010398	0.651728
646	0.010206	0.010186	0.010424	0.010188	0.010186	0.010399	0.651289
647	0.010207	0.010186	0.010423	0.010188	0.010187	0.010398	0.650883
648	0.010207	0.010185	0.010421	0.010188	0.010186	0.0104	0.650479
649	0.010208	0.010184	0.010423	0.010185	0.010184	0.010401	0.650072
650	0.010208	0.010184	0.010422	0.010186	0.010183	0.010402	0.649656
651	0.010205	0.010184	0.010421	0.010187	0.010184	0.010403	0.649244
652	0.010206	0.010184	0.010419	0.010189	0.010183	0.010403	0.64883
653	0.010206	0.010183	0.01042	0.010189	0.010184	0.010403	0.648472
654	0.010205	0.010181	0.010422	0.010187	0.010184	0.010401	0.647976
655	0.010203	0.010181	0.010423	0.010188	0.010182	0.010402	0.647572
656	0.010202	0.010181	0.010422	0.010189	0.010183	0.010402	0.647169
657	0.010201	0.010181	0.01042	0.010188	0.010181	0.010399	0.64682
658	0.010203	0.01018	0.010422	0.010188	0.010183	0.0104	0.646442
659	0.010202	0.010179	0.010421	0.010189	0.010182	0.0104	0.64607
660	0.010202	0.01018	0.01042	0.010187	0.010182	0.010401	0.645692
661	0.010203	0.010178	0.010419	0.010186	0.010183	0.010402	0.6453
662	0.010201	0.010177	0.010421	0.010187	0.010182	0.010399	0.644902
663	0.0102	0.010177	0.010422	0.010186	0.010183	0.010401	0.644484
664	0.0102	0.010176	0.010419	0.010185	0.010181	0.0104	0.644105
665	0.010199	0.010175	0.010418	0.010186	0.010181	0.010402	0.643709
666	0.010198	0.010174	0.010418	0.010186	0.01018	0.0104	0.643311
667	0.010199	0.010174	0.010417	0.010186	0.01018	0.010401	0.642936
668	0.010197	0.010174	0.010414	0.010188	0.01018	0.010402	0.642621
669	0.0102	0.010175	0.010413	0.010189	0.010178	0.010402	0.642207
670	0.010201	0.010173	0.010412	0.010189	0.010178	0.010401	0.641846
671	0.010199	0.010172	0.010412	0.010191	0.010179	0.010399	0.641467
672	0.010201	0.010171	0.010411	0.01019	0.010182	0.010398	0.641058
673	0.0102	0.010169	0.010412	0.010188	0.010181	0.010398	0.640697
674	0.0102	0.010169	0.010412	0.010188	0.010182	0.010398	0.640329
675	0.010201	0.010168	0.010411	0.010187	0.010182	0.010397	0.63995
676	0.0102	0.010167	0.010411	0.010189	0.010182	0.010396	0.639547
677	0.010202	0.010167	0.010411	0.010188	0.010181	0.010393	0.639204
678	0.0102	0.010166	0.010411	0.010187	0.01018	0.010391	0.638815
679	0.010198	0.010166	0.010409	0.010188	0.01018	0.010395	0.638423
680	0.010198	0.010165	0.01041	0.01019	0.010181	0.010397	0.638024
681	0.010197	0.010165	0.010408	0.010189	0.01018	0.010397	0.637623
682	0.010198	0.010163	0.010408	0.010187	0.01018	0.010398	0.637192
683	0.010197	0.010163	0.010407	0.010188	0.010179	0.010399	0.636816
684	0.010197	0.010161	0.010407	0.01019	0.01018	0.0104	0.636383
685	0.010198	0.01016	0.010406	0.010189	0.010179	0.0104	0.635964
686	0.010196	0.01016	0.010406	0.010189	0.010179	0.010397	0.635584
687	0.010197	0.01016	0.010406	0.010189	0.010179	0.010399	0.63521
688	0.010196	0.01016	0.010405	0.010187	0.010177	0.0104	0.634829
689	0.010199	0.010158	0.010404	0.010186	0.010177	0.010402	0.63439
690	0.010198	0.010156	0.010405	0.010187	0.010175	0.010403	0.633984
691	0.010199	0.010157	0.010404	0.010186	0.010175	0.010402	0.633611
692	0.010199	0.010157	0.010404	0.010186	0.010176	0.010402	0.63322
693	0.010197	0.010155	0.010403	0.010187	0.010177	0.010401	0.63285
694	0.010195	0.010154	0.010405	0.010186	0.010176	0.010401	0.632465
695	0.010194	0.010152	0.010404	0.010186	0.010175	0.010399	0.632059
696	0.010197	0.010152	0.010404	0.010188	0.010174	0.010402	0.631689
697	0.010198	0.010152	0.010404	0.010189	0.010176	0.010403	0.631322
698	0.010197	0.010152	0.010404	0.010188	0.010175	0.0104	0.630992
699	0.010198	0.010151	0.010403	0.010189	0.010175	0.0104	0.630543
700	0.0102	0.010151	0.010401	0.010187	0.010174	0.010402	0.630161
701	0.010199	0.01015	0.010401	0.010186	0.010174	0.010402	0.629817
702	0.010198	0.01015	0.010402	0.010188	0.010174	0.010402	0.629377
703	0.010197	0.010149	0.010401	0.010187	0.010172	0.010401	0.628932
704	0.010199	0.010149	0.0104	0.010187	0.010173	0.010401	0.628495
705	0.010201	0.010148	0.0104	0.010188	0.010174	0.0104	0.628095
706	0.0102	0.010148	0.010399	0.010188	0.010177	0.0104	0.627663
707	0.0102	0.010148	0.010401	0.010188	0.010176	0.010399	0.627223
708	0.0102	0.010146	0.0104	0.010191	0.010177	0.010397	0.626838
709	0.010201	0.010145	0.0104	0.010192	0.010175	0.010399	0.626451
710	0.010199	0.010145	0.010402	0.010191	0.010174	0.0104	0.62611
711	0.010199	0.010145	0.010401	0.01019	0.010175	0.010398	0.625745
712	0.010201	0.010144	0.010401	0.010189	0.010172	0.010398	0.625388
713	0.010201	0.010144	0.0104	0.010188	0.010174	0.010398	0.625011
714	0.010201	0.010142	0.010401	0.010188	0.010173	0.010399	0.624669
715	0.010201	0.010143	0.010401	0.010188	0.010174	0.010399	0.624265
716	0.010202	0.010143	0.010402	0.010187	0.010176	0.010398	0.623848
717	0.010202	0.010144	0.010402	0.010189	0.010174	0.010398	0.623519
718	0.010201	0.010144	0.010402	0.010187	0.010174	0.010401	0.623126
719	0.010199	0.010143	0.010404	0.010189	0.010171	0.010399	0.622783
720	0.0102	0.010143	0.010403	0.010188	0.010169	0.0104	0.622438
721	0.010199	0.010142	0.010403	0.010188	0.010169	0.0104	0.621908
722	0.010198	0.010142	0.010402	0.010188	0.010171	0.010401	0.62155
723	0.0102	0.010141	0.0104	0.010188	0.010171	0.010399	0.621173
724	0.010199	0.010141	0.010402	0.010188	0.010173	0.0104	0.620781
725	0.010197	0.010141	0.010402	0.010189	0.010172	0.010399	0.620378
726	0.010199	0.010141	0.010401	0.010187	0.010175	0.010397	0.620056
727	0.010199	0.010141	0.0104	0.010187	0.010176	0.010397	0.619704
728	0.010198	0.010141	0.0104	0.010187	0.010176	0.010396	0.619272
729	0.010199	0.01014	0.0104	0.010187	0.010174	0.010398	0.618896
730	0.010199	0.01014	0.010399	0.010186	0.010176	0.010397	0.618557
731	0.010199	0.010139	0.010399	0.010187	0.010176	0.010399	0.618154
732	0.010197	0.010139	0.010399	0.010186	0.010174	0.010401	0.617789
733	0.010197	0.010139	0.010397	0.010185	0.010175	0.010402	0.61744
734	0.010197	0.010138	0.010398	0.010184	0.010175	0.010401	0.617067
735	0.010197	0.010136	0.010398	0.010184	0.010174	0.010401	0.616692
736	0.010198	0.010137	0.010398	0.010185	0.010175	0.0104	0.616322
737	0.010197	0.010137	0.010397	0.010185	0.010174	0.010402	0.615965
738	0.010195	0.010137	0.010398	0.010185	0.010173	0.0104	0.615573
739	0.010196	0.010137	0.010399	0.010186	0.010172	0.010402	0.615195
740	0.010197	0.010135	0.010398	0.010185	0.010172	0.010402	0.614767
741	0.010198	0.010135	0.010398	0.010187	0.010174	0.010404	0.614418
742	0.010197	0.010134	0.010398	0.010187	0.010175	0.010402	0.614079
743	0.010196	0.010135	0.010398	0.010186	0.010174	0.0104	0.613634
744	0.010196	0.010135	0.010398	0.010186	0.010172	0.0104	0.613242
745	0.010195	0.010136	0.010398	0.010185	0.010175	0.010399	0.612843
